,project name,Commit ID,commit_message,Maintenance,Testing,Feature Add,Bug fix,Documentation,Clean up,Build,Refactoring,Indentation,Token Replace,Source Control,Cross,Legal,Debug,Module Remove,Module Move,Rename,Versioning,Merge,Initialization,Internationalization,Data,Module Add,categories
1163,apache-ranger,02b4790aae3e0b3da797499f6a275edb3385bdda,"Ranger-803: Rebuild the patch with latest merge from master to resolve conflicts

Signed-off-by: Velmurugan Periasamy <vel@apache.org>
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1164,apache-ranger,7ee4aac17fc61414ec97b24ef0c3cfbe2e9f5c71,"RANGER-1018 : Ranger User creation failing with SQLAnywhere and MS-SQL Server DB Flavor

Signed-off-by: Velmurugan Periasamy <vel@apache.org>
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1165,apache-ranger,c7727f571fc36b8aaf9c7a2054f23856f456d4f5,"RANGER-278: Re-enable policy validation code and tests

Signed-off-by: Madhan Neethiraj <madhan@apache.org>
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1166,apache-ranger,113227618db4a2add18c7b6c6d17c66a2abbaff0,"RANGER-269 : Add pagination support for Solr records

Signed-off-by: Madhan Neethiraj <madhan@apache.org>
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1167,apache-santuario-java,539d593d5e991e0e6a820ac32d77dd089658c2b7,"[SANTUARIO-192] - Add the ability to access the dereferenced Elements after signature validation in the non-JSR-105 API

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1229629 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1168,apache-santuario-java,1940664b7c786ef1bdeda17d649c7425cdb28890,"[SANTUARIO-371] - Introduce a new Configuration property for EncryptedData events

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1545219 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Build', 'Maintenance']"
1169,apache-santuario-java,8d4cb396176d0c4c4d29102844670988100054a5,"[SANTUARIO-342] - NullPointer in javax.xml.crypto.KeySelectorException.printStackTrace

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1380215 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1170,apache-santuario-java,bf95d5e76c067420e5c8fd8ecf2ce9b866a34707,"Minor fix to last commit

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1742962 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1171,apache-santuario-java,96a05d35e9110b5c09c562e9bd1f7c3fa4f8be2d,"[SANTUARIO-254] - Changelog.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1095342 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1172,apache-santuario-java,eee411f4553bbb72529cbac776067da53768a823,"More refactoring.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1092138 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
1173,apache-santuario-java,0737d04fee5f9fb338a0ea0234e359930db32af7,"Made the underlying collection for the KeyResolver to be a CopyOnWriteArrayList to avoid performance problems.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1099750 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1174,apache-santuario-java,a16d686b3c8e7e04edf7e3bb22422cb19b111522,"Setting secure processing feature on all DBFs

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1205797 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1175,apache-santuario-java,1fc3df3300cdbe6a259acab40f9a54494226bbe9,"[SANTUARIO-257] - Some changes to Init


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1084129 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Clean up']"
1176,apache-santuario-java,8ad14c57e64a98003891087670b01297c0ad092f,"fix for WSS-462 - ProtectionOrderAssertionState.testProtectionOrder is not working 


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1502810 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1177,apache-santuario-java,bfd78d20bd1869de253652beab8164a3f834859b,"More work on the Xalan port.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1181705 13f79535-47bb-0310-9956-ffa450edef68
",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Clean up', 'Feature Add']"
1178,apache-santuario-java,d6559a99c02cefb8d1188c560262d39d8a404535,"NPE fix

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1683510 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1179,apache-santuario-java,8d7cec1faa193d10149bd768b5b1d2ce41c3ddf0,"Fixing logging stuff

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1782769 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Cross']
1180,apache-santuario-java,1aa3ba04fdf822b0e86b08ebe2e1f00daa39067d,"Use cipher.getIV() if not-null

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1600893 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1181,apache-santuario-java,9e4c2bbe91cd31758e37fd794db33d4cd159365d,"License header change for some of source.


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1092655 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,['Legal']
1182,apache-santuario-java,1a64e4b788cf514641b6d76d971313213b2a902b,"[SANTUARIO-398] - SignedInfo.getCanonicalizedOctetStream() -- getInclusiveNamespaces()

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1623348 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1183,apache-santuario-java,de5349c00cc631563ece32a19049c4602a8a977d,"Updating Version

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1650570 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1184,apache-santuario-java,60685e449254aca5884e644253d94adfbe9383cb,"Fixing javadoc warnings

git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1585385 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1185,google-gson,de0f8da151abae70dada849f4d941ba3333fd063,"replaced unchecked suppressed warnings token with more specific rawtypes.
removed unused imports.
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1186,apache-santuario-java,4bda15b4097248f8fe7fc39ea36d1c5a83303a76,"In preparation for WSS-472 - Incorrect Symmetric Key Derivation Length validation 


git-svn-id: https://svn.apache.org/repos/asf/santuario/xml-security-java/trunk@1508922 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1187,apache-shiro,ccdf4c3ec53c210fce4705b816282b5eb7dec1eb,"SHIRO-391 -- ThreadContext.bind(Subject) also binds the subject's primary principal to slf4j's MDC

git-svn-id: https://svn.apache.org/repos/asf/shiro/trunk@1433407 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1188,apache-shiro,de5cefdc53149ca57de52c580bf5412f555bd2bb,"SHIRO-344: pulling in 1.2.1 fixes into trunk

git-svn-id: https://svn.apache.org/repos/asf/shiro/trunk@1364201 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1189,apache-shiro,4b665c59f7837bbcd6760b89bafdc1585598c9e0,"Continued work homogenizing Session access - previous work on DefaultSubjectFactory and DefaultSecurityManager allowed the removal of the WebSubjectFactory entirely.  Made minor code enhancements per IDEA inspections.  Enabled log4j as the logging mechanism for test cases, but will probably change that to be Logback so we can have one less jar dependency.  Lots of minor JavaDoc fixes

git-svn-id: https://svn.apache.org/repos/asf/incubator/shiro/trunk@797256 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Documentation', 'Refactoring', 'Build']"
1190,apache-shiro,7fe46e2ac6ccfc55e977b64877e720e05246a918,"SHIRO-399: applied patch.  Thanks *very* much for the test case!

git-svn-id: https://svn.apache.org/repos/asf/shiro/trunk@1468750 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1191,apache-shiro,4af5e182474ea0017c292a342fa70a525f4cb085,"SHIRO-593 - Moved 'defaultBeans' to IniFactorySupport
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1192,apache-shiro,733ea8d8a875ad4d8f55b0257063a716d602229d,"KI-72: swapped out commons-logging for slf4j

git-svn-id: https://svn.apache.org/repos/asf/incubator/jsecurity/trunk@759309 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['Build', 'Cross']"
1193,apache-shiro,b3f1981533b8665acfcc43128f93f9c40c1d6bbd,"SHIRO-185: Implemented fix, using Spring's AnnotationUtils to correctly detect annotations on either the interface methods or the implementation methods.  Accompanied with both bean ProxyCreator spring config as well as Schema namespace <aop:config/> config tests.

git-svn-id: https://svn.apache.org/repos/asf/incubator/shiro/trunk@965181 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Build', 'Feature Add']"
1194,apache-shiro,794f94f873136e6e451f6a32edd1c44e12d50870,"Spelling/JavaDoc fixes

git-svn-id: https://svn.apache.org/repos/asf/incubator/shiro/trunk@899388 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Documentation']
1195,apache-tiles,b4c52ded91c89d15e53f03884b045bfe3229316a,"TILES-153
Refactored the tiles-core module main to be more coherent.

git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@531864 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Build']
1196,apache-tiles,574d040cb80fa95fbbbbd379f103c30851dec8f4,"TILES-347
Added BeanELResolver.

git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@732694 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1197,apache-tiles,f93b5f5e538c22f12850211f5503b602e6d5d460,"TILES-334
Better deprecations.

git-svn-id: https://svn.apache.org/repos/asf/tiles/framework/trunk@722444 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Refactoring']
1198,apache-tiles,31de9612bdc03f4e5a0afe32e1827b6c21d8a285,"SB-44, Making the TilesContextFactory a normal class. Seperating the TilesContext into a TilesApplicationContext (for app scoped methods) and a TilesRequestContext (for request scoped features);  Configuratino of the Factory remains for a different issue/commit

git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@466977 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Refactoring']"
1199,apache-tiles,7a11b460004909ce900acefb6f70e4ec4d3df865,"SB-101
Added container factories, and a bit of refactoring.

git-svn-id: https://svn.apache.org/repos/asf/struts/sandbox/trunk/tiles@488668 13f79535-47bb-0310-9956-ffa450edef68
",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Maintenance', 'Feature Add']"
1200,apache-zookeeper,9f89dd30187a48e39556b6305246d835b54e00ae,"ZOOKEEPER-2194: Let DataNode.getChildren() return an unmodifiable view of its
children set (Hitoshi Mitake via rgs)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1683587 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1201,apache-zookeeper,66554218a557cbc86924354bdb20e20b20ff934f,"ZOOKEEPER-2949: using hostname and port to create SSLEngine

If the server has more than one host name, and serve each host name with different certificates. then the ssl client must provide the server name in the ssl Hello packet, to tell the server which certificate to use.
This is especially important when the client connect to a load balancer with different backend services.

https://en.wikipedia.org/wiki/Server_Name_Indication

Author: f00231050 <shaobao.feng@huawei.com>

Reviewers: Andor Molnár <andor@cloudera.com>, Abraham Fine <afine@apache.org>

Closes #423 from abel-von/ZOOKEEPER-2949
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1202,apache-zookeeper,f884f500b035946775edb18baff564eaf5a69fad,"ZOOKEEPER-487. setdata on root (/) crashes the servers

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@799702 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1203,apache-zookeeper,88fab67e8bf006e10f23db1ae7059cb4c516a4a8,"ZOOKEEPER-246. review error code definition in both source and docs. (pat via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@728812 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1204,apache-zookeeper,e129e7a0b64d6555460d240be2d79e53aaa1bef9,"ZOOKEEPER-2893: very poor choice of logging if client fails to connect to server

'addr' variable is used to identify which server to connect to.
I've made this available for error handling code in order to let it fallback to this address if the remote socket hasn't been initialised yet. This will give us better error messages if the client is unable to connect to server for some reason.

Author: Andor Molnar <andor@cloudera.com>

Reviewers: phunt@apache.org

Closes #430 from anmolnar/ZOOKEEPER-2893 and squashes the following commits:

aa735540 [Andor Molnar] ZOOKEEPER-2893. Use log4j message templates
47a8cf4c [Andor Molnar] ZOOKEEPER-2893. Make serverAddress local variable of run(). Separate SocketExceptions from generic ex handler and log at info level.
6ea4cb21 [Andor Molnar] ZOOKEEPER-2893. Renamed addr to serverAddress, use serverAddress in log message, it's always populated with the correct remote endpoint
fbe4ccde [Andor Molnar] ZOOKEEPER-2893. Make 'addr' variable available for error handling code to give a chance to fallback if the socket hasn't been initialized yet

Change-Id: I22becf9c1f923a28c82f263b604239fde9bc0ce4
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1205,apache-zookeeper,472c93adc6e4dfc7dbb7b5a95d211dce09cc154f,"ZOOKEEPER-764. Observer elected leader due to inconsistent voting view (henry via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@941473 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
1206,apache-zookeeper,fb10c2b54698c8aab4477670bb0d6f7fe99c5c43,"ZOOKEEPER-2914: compiler warning using java 9

Replaced deprecated methods (Class.newInstance()) and removed redundant cast

Author: Andor Molnar <andor@cloudera.com>

Reviewers: Patrick Hunt <phunt@apache.org>

Closes #392 from dolphy17/ZOOKEEPER-2914 and squashes the following commits:

ab7bd5e2 [Andor Molnar] Reverted explicit case, because java 1.7 requires it to compile
b2d400bc [Andor Molnar] Replaced Class.newInstance() methods (deprecated in Java 9) with Constructor.newInstance()

Change-Id: Iae00f0874b69d425f35b96775d6ac9634b3ade73
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1207,apache-zookeeper,f0da09751b34ad6969656df34bea7201632ef0ba,"ZOOKEEPER-684. Race in LENonTerminateTest


git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@921201 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1208,apache-zookeeper,47356252a1371452afc3bf371f569cb815d71e29,"ZOOKEEPER-587.  client should log timeout negotiated with server (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@889829 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1209,google-closure-compiler,5365819a1350ea7f6cd11e563a734276dbe7deaa,"Serialize the time stamp field to enable sanity checks in multistage compiles.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=164055254
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1210,apache-zookeeper,5d86165250aeed6c109bd74f66814711b88ba015,"ZOOKEEPER-2638: ZooKeeper should log which serverCnxnFactory is used during startup

Author: Abraham Fine <afine@apache.org>

Reviewers: Michael Han <hanm@apache.org>, Edward Ribeiro <edward.ribeiro@gmail.com>

Closes #216 from afine/ZOOKEEPER-2638

(cherry picked from commit 01f0c059c912fde07960238812e6051e1fa5e65d)
Signed-off-by: Michael Han <hanm@apache.org>
",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,['Cross']
1211,apache-zookeeper,a4414196b310dbe62ee9e6e7e0c2a91fcd85c465,"ZOOKEEPER-1046: Creating a new sequential node results in a ZNODEEXISTS error

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1125581 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1212,apache-zookeeper,28c93eba0a198b34075d9aabd94aa73b0651aa76,"ZOOKEEPER-1535. ZK Shell/Cli re-executes last command on exit (Edward Ribeiro via camille)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1427034 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Clean up']
1213,apache-zookeeper,c22c30d7c8c2ace2ad5f6675ccc6331310c0c144,"ZOOKEEPER-588. remove unnecessary/annoying log of tostring error in Request.toString()


git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@889797 13f79535-47bb-0310-9956-ffa450edef68
",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Maintenance']
1214,apache-zookeeper,b286cccd5a56aed88a7d74cffff87a09790ac97d,"ZOOKEEPER-2297: NPE is thrown while creating ""key manager"" and ""trust manager"" (Arshad Mohammad via rakeshr)

git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1725872 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
1215,apache-zookeeper,989144a47532f26543291229e026efb11d4b5c48,"ZOOKEEPER-519. Followerhandler should close the socket if it gets an exception on a write.


git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@881847 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1216,apache-zookeeper,ad90e3700bd147bcec1691e51d40a09b43a82f8a,"Missed adding two files for ZOOKEEPER-137


git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@698738 13f79535-47bb-0310-9956-ffa450edef68
",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Bug fix']"
1217,apache-zookeeper,1a556bd13b9a1e250ec2279fb3ba92dc9ba2d69c,"ZOOKEEPER-1343. getEpochToPropose should check if lastAcceptedEpoch is greater or equal than epoch


git-svn-id: https://svn.apache.org/repos/asf/zookeeper/trunk@1227000 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1218,apache-zookeeper,a44fae6243a6363d0e07f3ba1275f8ecd3f5deb5,"ZOOKEEPER-473. cleanup junit tests to eliminate false positives due to socket reuse and failure to close client (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@794887 13f79535-47bb-0310-9956-ffa450edef68
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
1219,apache-zookeeper,5aea0fbbae6fab464b932339c00051f179eb0343,"ZOOKEEPER-572. add ability for operator to examine state of watches currently registered with a server (phunt via mahadev)

git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@903025 13f79535-47bb-0310-9956-ffa450edef68
",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Feature Add']"
1220,apache-zookeeper,42e23d3a7d70964d177e9c10cae736912aff5521,"ZOOKEEPER-511. bad error handling in FollowerHandle.sendPackets (mahadev via flavio)



git-svn-id: https://svn.apache.org/repos/asf/hadoop/zookeeper/trunk@921853 13f79535-47bb-0310-9956-ffa450edef68
",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['Bug fix']
1221,google-auto,22a84b18e2fddf05f54dc771d7d5949d0e06e12f,"Don't catch RuntimeExceptions thrown in AutoValueProcessor and AutoAnnotationProcessor. That can lead to poor behaviour when encountering compiler bugs such as https://bugs.openjdk.java.net/browse/JDK-8071778.

It appears that recent versions of javac behave better when annotation processors throw exceptions than the versions that led us to try to catch them.

-------------
Created by MOE: https://github.com/google/moe
MOE_MIGRATED_REVID=158278829
",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Testing', 'Maintenance']"
